id,GIS_ID,NUTZUNG,JAHR,crop_type,crop_code,geometry,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_20,NDVI_21
4151,320811,Zuckerrüben,2019,Sugar Beet,6,POINT (476553.300894352 5251192.630682675),0.15502183406113532,0.16702127659574467,0.1603466955579632,0.17377398720682305,0.1572602739726027,0.1434782608695652,0.17274678111587985,0.16666666666666666,0.19265033407572377,0.1603721948549535,0.16965226554267643,0.1728260869565218,0.1644058600108519,0.15638766519823794,0.17208311134789556,0.19029649595687337,0.15868746637977404,0.1777158774373259,0.1745152354570638,0.18938992042440317,0.17530319735391398
3238,108721,Körnermais,2019,Corn,0,POINT (474130.6842195541 5250980.865698449),0.905349159858178,0.9088699878493316,0.9091193983077405,0.8960037031322329,0.9026033690658498,0.9015887706308806,0.9037663335895465,0.8985597996242957,0.8997125519003514,0.897301464919044,0.9000602046959663,0.9062594496522527,0.9009654313298037,0.905748987854251,0.9027562712914216,0.8990279084352462,0.9063111914444946,0.8973561430793157,0.9024164999230415,0.9017087554816272,0.9082342036150164
7987,332940,Wintergerste,2019,Winter Barley,5,POINT (477669.370989397 5251368.850146689),0.8403286301125201,0.8376635011646658,0.847267462902642,0.8344406536182437,0.8235294117647058,0.8408478534219508,0.8307389515118984,0.8352511415525113,0.8387927861612073,0.8432442262229496,0.8431931575196008,0.8392443414721082,0.8297634568821008,0.8428385658554709,0.8436990027198549,0.849253462853031,0.8377591851582394,0.8470481380563124,0.8408969567538708,0.8429090909090908,0.8385274284672863
7095,30758,Silo- und Grünmais,2019,Silage Maize,3,POINT (475762.5552334244 5254274.31786899),0.9012178619756428,0.8988015978695074,0.8908341915550977,0.893223819301848,0.8951000690131126,0.9045038943447342,0.8985313751668892,0.89779524867544,0.9011274934952299,0.8972010178117049,0.8887778887778889,0.8942775633495554,0.9115658054447721,0.8849199366531764,0.8995801847187236,0.893949694085656,0.885989010989011,0.8885832187070152,0.8973938698574004,0.8975032851511169,0.8971898560657984
3984,332655,Silo- und Grünmais,2019,Silage Maize,3,POINT (479610.2341196549 5247209.194617031),0.8534418948926721,0.8446921249771606,0.8416289592760182,0.8474288943303824,0.8622002283974115,0.862953462806889,0.857700167193015,0.8443068842618646,0.853939045428407,0.8578340156308151,0.8465970471732086,0.8618396749168822,0.8502169401999622,0.8552732871439568,0.8442840865932396,0.849246231155779,0.8584070796460177,0.8452358754428492,0.8592718355027353,0.8472861085556579,0.8564522127184826
6693,108478,Zuckerrüben,2019,Sugar Beet,6,POINT (473265.4777149262 5248178.219346138),0.1840425531914894,0.1982712047541869,0.2096,0.16548334243582738,0.2032258064516129,0.18435155412647375,0.1755485893416928,0.19332256327409797,0.19193020719738282,0.19586507072905332,0.1947089947089947,0.18285404232230054,0.21264059989287623,0.21350762527233116,0.20569620253164556,0.1987145152651312,0.2017121455323703,0.189159891598916,0.20193861066235866,0.18958333333333333,0.20534759358288773
1708,103254,Winterweizen ohne Futterweizen swissgranum,2019,Winter Wheat,2,POINT (472919.2916198142 5252121.613948731),0.8699045967042497,0.8635799917321209,0.8649051779245684,0.8621276595744681,0.8577476714648602,0.8659881255301102,0.8580313103152476,0.8727114210985178,0.8628035790370686,0.8724832214765101,0.8621125869702719,0.8719499478623566,0.8573281452658885,0.8551236749116609,0.8711748341536486,0.8555198285101822,0.853145381864086,0.8569913006577551,0.8682120626743937,0.8481120067882902,0.8637744034707159
5742,103254,Winterweizen ohne Futterweizen swissgranum,2019,Winter Wheat,2,POINT (472907.670911673 5252162.935518786),0.8724846430840922,0.8806841885690446,0.8890997259118701,0.8735930735930736,0.8703506907545163,0.8788898233809924,0.8702191663085518,0.8783813027483228,0.8835840418574231,0.8753410283315844,0.8723404255319148,0.8760692676820363,0.8688874653000214,0.8642653195695147,0.8753907063971661,0.8907220912791942,0.8602675727330644,0.8691588785046729,0.8717359515354084,0.8687707641196013,0.8833656122229395
5395,268022,Winterweizen ohne Futterweizen swissgranum,2019,Winter Wheat,2,POINT (477283.6578215113 5253079.809181286),0.5349282296650718,0.536319331631469,0.5552890381386423,0.5627549796016318,0.5508072174738841,0.5476023391812865,0.5389007851534618,0.539417104634496,0.5238545111006141,0.5435033464112625,0.5443095946874285,0.5498190591073583,0.5464467620664565,0.5406394923114474,0.5541706615532118,0.5442795595978936,0.5442918048318333,0.5332068311195447,0.5492239981468613,0.5390512697652132,0.5396481079778259
408,31449,Winterweizen ohne Futterweizen swissgranum,2019,Winter Wheat,2,POINT (477387.3577263895 5255833.186465684),0.7387647831800263,0.735482220516756,0.7189302569480861,0.7432111784866859,0.754731656728027,0.7546012269938651,0.7429239158660089,0.7474476088124665,0.7408390865639936,0.738089039312679,0.7415527469693061,0.7360857068199634,0.7508021390374333,0.7320367368989736,0.741351782863225,0.7426778242677823,0.7295931261056356,0.749741468459152,0.7446808510638299,0.7361218693519237,0.7306797622124581
2360,267980,Winterweizen ohne Futterweizen swissgranum,2019,Winter Wheat,2,POINT (477296.6425502967 5253030.5454758),0.5127161749745677,0.5266546484676796,0.5321998969603298,0.5261793675479522,0.5287269045811186,0.5131202909846714,0.5064935064935066,0.5124072652852393,0.5179593961478396,0.5041666666666667,0.5203619909502263,0.5485799701046338,0.5281473899692938,0.5312081435842485,0.5325786163522013,0.505711318795431,0.5303993894683288,0.5055656225731298,0.5058703420112303,0.5234729934376579,0.5104113763331641
765,106078,Winterweizen ohne Futterweizen swissgranum,2019,Winter Wheat,2,POINT (474093.9590433554 5254567.821462198),0.485345255837059,0.47705969412925503,0.47047047047047047,0.4686274509803922,0.4633145202668035,0.46394828443560415,0.45373134328358206,0.4653164556962025,0.4701986754966887,0.46967418546365913,0.45756097560975606,0.469903894790086,0.477330616403464,0.47736625514403286,0.46619929894842266,0.45883534136546184,0.46816846229187076,0.4835919613329942,0.4652981427174976,0.470766129032258,0.48413098236775826
2549,106078,Winterweizen ohne Futterweizen swissgranum,2019,Winter Wheat,2,POINT (474284.1334072697 5254574.132232164),0.4501170960187354,0.4448036951501155,0.45910165484633575,0.4352066883418486,0.46773433820065946,0.44183864915572235,0.43447627994363547,0.4542815674891147,0.44289970208540214,0.4195053663089127,0.432258064516129,0.45903165735567963,0.43711438063597535,0.4333814333814333,0.43788379782711384,0.4393063583815029,0.4373544480670703,0.4463437796771131,0.45935903390617744,0.4396996715157203,0.44938505203405865
8330,106078,Winterweizen ohne Futterweizen swissgranum,2019,Winter Wheat,2,POINT (474192.1860722635 5254582.545732951),0.4435261707988981,0.4244733303451367,0.43629697525206235,0.4033613445378152,0.43512880562060896,0.4251824817518248,0.435064935064935,0.4416861826697892,0.43699476937708037,0.42288096340898573,0.4343163538873994,0.43601675197766404,0.4352066883418486,0.44449783757808753,0.4233983286908078,0.42948717948717957,0.41981981981981986,0.42338146250582204,0.4276467868700878,0.4383057090239411,0.4123663412366341
8469,106078,Winterweizen ohne Futterweizen swissgranum,2019,Winter Wheat,2,POINT (474252.4935426246 5254564.30569447),0.4368755676657584,0.4456665200175979,0.43278249218401077,0.43598925693822743,0.4318181818181818,0.4478473146915224,0.4399301004805592,0.42069588793492996,0.41780199818346964,0.44223826714801445,0.4405286343612335,0.4390352836087539,0.4542910447761195,0.4457831325301205,0.42946150422785945,0.42715381145692377,0.44966442953020136,0.42831779849090107,0.44208664898320066,0.4310954063604241,0.43104233045061446
8149,337869,Silo- und Grünmais,2019,Silage Maize,3,POINT (481051.903218263 5251106.443665914),0.6490108487555839,0.6430594900849859,0.6505699481865286,0.6452830188679245,0.6517371285056509,0.6529942575881871,0.6512992455993295,0.6335846749541473,0.6527866752081999,0.6525128205128206,0.6508717948717949,0.6480901690670007,0.6315345699831365,0.6491610372630202,0.6490296220633298,0.6508602601762484,0.6457990115321252,0.6566757493188011,0.6527046937486845,0.6403055957051415,0.6473541100188246
7885,327926,Winterweizen ohne Futterweizen swissgranum,2019,Winter Wheat,2,POINT (480894.8109381763 5247217.179784092),0.5514250309789342,0.5470211718365338,0.5575132141958218,0.5653465346534654,0.5388421573478476,0.5421218742413207,0.5708343528260338,0.5461928934010153,0.5397915077548944,0.5241413638626182,0.5402016228178018,0.5434343434343435,0.5608022340695608,0.5526651364447845,0.5543314972458687,0.5593220338983051,0.550920245398773,0.5556660039761432,0.557074158440901,0.5551782682512734,0.5355066969926712
1970,328397,Winterraps zur Speiseölgewinnung,2019,Canola,4,POINT (478780.5008311683 5254173.069390615),0.7867803837953091,0.7877480586712683,0.8072375492654963,0.7989754460342695,0.7918519836328056,0.7976555455365194,0.7949353639100408,0.7947255880256594,0.8044895003620565,0.7946714031971581,0.7965156794425087,0.7988846914912753,0.8071545305974215,0.7989497374343587,0.7933913043478261,0.7925846319183235,0.7936648380817554,0.7948537187169544,0.8013614941525572,0.7978161324410004,0.7983401024192124
5377,328397,Winterraps zur Speiseölgewinnung,2019,Canola,4,POINT (478773.1322510024 5254418.114746927),0.7389286404950687,0.7434715821812595,0.7281742173828505,0.7460567823343849,0.733462657613967,0.7323970392863921,0.7355825814044723,0.734353541298803,0.7543718592964824,0.7360523278183917,0.7393950922579416,0.7341699942954933,0.7378277153558052,0.7227722772277229,0.7324350336862366,0.7387883556254917,0.7451737451737451,0.7438480914551444,0.7497567620159563,0.7552033607026923,0.748375664500886
7022,328397,Winterraps zur Speiseölgewinnung,2019,Canola,4,POINT (478791.5490223335 5254299.619491537),0.7879571481344663,0.7824510514865844,0.7857404021937843,0.7781081583348821,0.7813884785819794,0.7777777777777777,0.782624500181752,0.7843645794738792,0.7792894935752078,0.7682971680764986,0.7763253449527959,0.7654046028210838,0.782406546401339,0.7808271393177053,0.7695442756576509,0.7677136596055515,0.7746788990825688,0.7743305632502309,0.7749999999999999,0.7915972607810476,0.7839252336448598
1475,103251,Winterraps zur Speiseölgewinnung,2019,Canola,4,POINT (473299.4456070565 5251385.479795202),0.7485988791032826,0.7416073245167853,0.7472194135490394,0.7403393988959314,0.7554655870445344,0.7560192616372391,0.7578330301192642,0.7606872571077931,0.7450657894736842,0.7495418448381186,0.7382323733862959,0.7698379725799751,0.7493333333333334,0.7426239799121155,0.7540621865596789,0.7447603237186138,0.7525354969574036,0.7487684729064038,0.7495961227786753,0.7541899441340781,0.7336857084773328
6178,319755,Winterraps zur Speiseölgewinnung,2019,Canola,4,POINT (482774.9450696221 5252091.45876097),0.7393894266567387,0.7390667886550778,0.7528172917051543,0.7453428077587861,0.7499055534567436,0.7457784375579884,0.745130773511408,0.7460682777138472,0.743119266055046,0.7385373247442213,0.7389412617839013,0.7482543876203056,0.7388031614602936,0.7402093834819697,0.7491525423728814,0.7368421052631579,0.7383424579950915,0.7482543876203056,0.74165890027959,0.7374343585896473,0.7340124504810412
7582,319755,Winterraps zur Speiseölgewinnung,2019,Canola,4,POINT (482772.6406465032 5252171.140926043),0.7390018484288355,0.7458242556281772,0.7380817787827398,0.7368321691523504,0.7517370892018779,0.7532200858689565,0.7430581266197704,0.7425126409957216,0.7441413753361505,0.7446567051257803,0.7537091988130563,0.7449613863251082,0.7324052590873937,0.7333851535172949,0.7318352059925094,0.7501904036557502,0.7397853511579741,0.7414347908385388,0.7518573551263003,0.7358632350178472,0.7466846050355564
9107,319755,Winterraps zur Speiseölgewinnung,2019,Canola,4,POINT (482778.6424688555 5252210.941702441),0.7418540035362466,0.7321156773211568,0.7371486452266397,0.7385520593502175,0.7620041753653446,0.7484787018255579,0.7616368286445014,0.7375612271203918,0.745057232049948,0.7513403114628542,0.7451274362818591,0.7481405488586815,0.7581060216160577,0.7398160315374508,0.729038854805726,0.7343154686309372,0.7542799597180262,0.743,0.7588794397198598,0.7472417251755266,0.7583547557840618
1588,266030,Zuckerrüben,2019,Sugar Beet,6,POINT (479903.4236184711 5249118.682581224),0.22535211267605637,0.22574157868275518,0.22111553784860555,0.22331098504383703,0.21169354838709672,0.23107971745711406,0.22704339051463168,0.21810699588477367,0.2431876606683805,0.2067381316998468,0.21114369501466276,0.2206619859578736,0.23179487179487182,0.2318087318087318,0.24130982367758183,0.2469635627530364,0.21681864235055726,0.23138430784607694,0.22794846382556994,0.23425692695214112,0.2415506958250497
7071,266031,Winterweizen ohne Futterweizen swissgranum,2019,Winter Wheat,2,POINT (479929.5532760342 5249204.903173974),0.6932624113475178,0.6904393905939501,0.7068811438784629,0.699666295884316,0.6897867564534231,0.7013045434098065,0.7006311992786294,0.6977818853974121,0.706803834463409,0.7133699633699634,0.7033879291002917,0.7128370592302373,0.7115117891816921,0.6952200662565073,0.6968061178587494,0.6917431192660549,0.7014260249554367,0.728921124206709,0.6938053097345134,0.6942760942760943,0.6935300794551645
1958,323829,Silo- und Grünmais,2019,Silage Maize,3,POINT (478179.2762595158 5248388.35864817),0.30041918956683744,0.2931354359925788,0.28015194681861344,0.29570895522388063,0.2972972972972973,0.302803738317757,0.29233680227057707,0.29473184622686277,0.3008130081300813,0.2850378787878789,0.3034642032332563,0.29193697868396656,0.29755630091039775,0.2899465760077708,0.30566037735849055,0.29852871381110585,0.27967257844474763,0.2894736842105264,0.28612440191387567,0.29450757575757586,0.30751062824752
2521,326019,Körnermais,2019,Corn,0,POINT (478096.302138611 5248533.483171125),0.17784877529286472,0.18067226890756302,0.19830777366472765,0.20550847457627125,0.2063492063492064,0.21184277692700354,0.192890747516989,0.2033631108775617,0.19694489907255866,0.19335832886984464,0.21340206185567007,0.1718667371760973,0.19614147909967852,0.17948717948717946,0.2002118644067797,0.19034852546916892,0.21071991592222808,0.19805720453318937,0.1860226104830421,0.17951482479784373,0.17721518987341775
3094,323829,Silo- und Grünmais,2019,Silage Maize,3,POINT (478162.6221458095 5248354.54080761),0.18657453109575517,0.2046783625730994,0.2,0.19456574478408536,0.1992300288739172,0.20077406869859699,0.19845485272815064,0.20158494304110944,0.21169354838709672,0.20162519045200608,0.20369470102090426,0.1909225456339418,0.19698492462311562,0.20489296636085627,0.19544779811974275,0.19640179910044978,0.20481927710843373,0.20783132530120485,0.19479267116682739,0.1893203883495146,0.21576354679802956
3445,322699,Winterweizen ohne Futterweizen swissgranum,2019,Winter Wheat,2,POINT (478056.3113823383 5248325.959450998),0.7228945418621883,0.7257751937984497,0.7283832335329342,0.7243204233822468,0.717008099094807,0.7326355851569935,0.7407585213634182,0.7269777888694783,0.7459156303340649,0.7346938775510206,0.7179732313575526,0.7416449395591372,0.7275164513770411,0.7145780051150894,0.7294146222977895,0.7192558589031167,0.7364341085271318,0.7176413016882798,0.7309997602493408,0.7290197032352225,0.7388429752066116
9288,323829,Silo- und Grünmais,2019,Silage Maize,3,POINT (478227.092203836 5248430.830942323),0.8793604651162791,0.8758620689655172,0.8860623432461483,0.8798766104155326,0.8849557522123893,0.8834465498748659,0.8832712435692744,0.8870967741935484,0.8833948339483395,0.8778871978513876,0.8767872903795234,0.8939828080229227,0.8677267799060354,0.8762311837948337,0.8788300835654594,0.8940809968847352,0.8774918448713301,0.8836524300441827,0.8828481234654508,0.8798511430090377,0.8837920489296637
8539,26852,Wintergerste,2019,Winter Barley,5,POINT (474475.236887217 5253509.919519419),0.8712693275800071,0.8744588744588744,0.869375907111756,0.8662219751713914,0.8831312017640572,0.8763263812660079,0.8775067750677507,0.8733148661126501,0.877885331347729,0.8820091324200914,0.8820133501713874,0.8801238841319001,0.8695810564663025,0.8818147159740753,0.8692117355956167,0.8830562301513171,0.877126992656278,0.8750456704420898,0.8786692759295498,0.8758424973394819,0.8769230769230769
4155,112023,Körnermais,2019,Corn,0,POINT (474282.4442202146 5250971.238854608),0.3176761433868974,0.29818780889621094,0.2982895285773884,0.2826086956521739,0.3067796610169492,0.30663329161451813,0.30550918196994986,0.30047149592798966,0.3111111111111111,0.3131821998320739,0.31743421052631576,0.3075975359342916,0.31049250535331907,0.28688879273041973,0.3033990767939571,0.31559251559251567,0.30782029950083195,0.3097872340425532,0.2970255550900713,0.31285831285831284,0.31308016877637135
3367,40635,Winterweizen ohne Futterweizen swissgranum,2019,Winter Wheat,2,POINT (474305.4226505312 5250775.963429487),0.8350461133069829,0.847422680412371,0.8456725755995829,0.8409031241795747,0.8460732984293194,0.8384092625220236,0.8523771998949303,0.8404648705758055,0.844017094017094,0.848888888888889,0.8365798128004048,0.8481012658227849,0.8399370244030437,0.8363685784180483,0.8563188253801784,0.8504329572290736,0.845204422730779,0.8326898326898325,0.8569937369519834,0.8574317492416582,0.8299637117677553
5807,28801,Silo- und Grünmais,2019,Silage Maize,3,POINT (475443.5696205943 5252176.997053371),0.8738277919863597,0.8707158351409978,0.8785914884424281,0.8735281290885302,0.8797524314765695,0.8839707778255264,0.8833656122229395,0.8800358102059087,0.8771454381210478,0.8698836708315381,0.8679164891350659,0.874305258657546,0.8786279683377308,0.8771454381210478,0.8730434782608696,0.8809266074907988,0.8735733099209834,0.8778592049744613,0.8724145438711083,0.8718999353029976,0.8687943262411347
883,317973,Zuckerrüben,2019,Sugar Beet,6,POINT (481589.1725538529 5251174.120012816),0.18659793814432996,0.19731404958677684,0.20020222446916075,0.17665289256198344,0.17975206611570255,0.18074756784434204,0.17958979489744872,0.20896300156331418,0.18262689691261122,0.199796126401631,0.21651560926485397,0.1696565863659662,0.16776482513938165,0.20549392498679345,0.18695873662761076,0.18495297805642633,0.20519221168247626,0.17393535146228833,0.181030086690464,0.19461077844311372,0.1777890983188996
5083,331318,Silo- und Grünmais,2019,Silage Maize,3,POINT (480297.4410271267 5246840.29085114),0.6606919549812423,0.6527721570214489,0.6639600249843848,0.657263157894737,0.6666666666666666,0.6623376623376623,0.6621676891615542,0.6566077003121747,0.6499685600503039,0.6710886502421562,0.6652146857498444,0.6512692467748649,0.6679119966791199,0.6405172413793104,0.6589748825811721,0.6614460416219695,0.6574131194735761,0.6642274722977209,0.6501326801388039,0.6470588235294118,0.6589900697232199
9621,331318,Silo- und Grünmais,2019,Silage Maize,3,POINT (480367.7052649472 5246752.13869151),0.8954523385661111,0.8962004850444624,0.9024390243902439,0.8956663941128372,0.9033552737196981,0.8961739958723608,0.8907926341072858,0.9027375201288245,0.8887581919005209,0.8909325588899644,0.8940930307419925,0.8951456310679612,0.9009113504556752,0.8897009966777408,0.9017230376515634,0.9004584151931894,0.8940930307419925,0.904080637294749,0.8963913392141138,0.8971722365038559,0.8985035783994795
9977,325353,Kartoffeln,2019,Potato,7,POINT (480456.5864903064 5252103.46332428),0.245,0.2386032977691562,0.24889543446244483,0.24385447394296944,0.25496031746031744,0.24025653675382344,0.2557673019057171,0.24338085539714863,0.24754521963824289,0.23385518590998045,0.24481737413622912,0.2650422675285927,0.22590515043345227,0.224217547460236,0.2563212692117006,0.2566191446028513,0.25024533856722275,0.25199203187250996,0.24596577017114918,0.23306772908366538,0.26683544303797474
1987,35924,Zuckerrüben,2019,Sugar Beet,6,POINT (474598.277600443 5255091.082799908),0.17925925925925923,0.1933701657458563,0.17723414877683477,0.17700453857791226,0.18349514563106795,0.19738824711200403,0.18008784773060027,0.16276754604280733,0.1985779583544947,0.1687161829808165,0.1872549019607843,0.1995895330938943,0.16935483870967744,0.17237851662404097,0.17629482071713146,0.17436661698956776,0.16272189349112426,0.20696517412935322,0.18172983479105922,0.2,0.18837675350701408
2620,35924,Zuckerrüben,2019,Sugar Beet,6,POINT (474623.700172303 5255046.140716742),0.2153157633018399,0.1982204646564508,0.20020171457387792,0.21410579345088165,0.21461657231085948,0.2045908183632734,0.19182859990034878,0.1940298507462686,0.170378042465044,0.19875454073689672,0.21500000000000005,0.21584560690705937,0.18940936863543784,0.19768664563617241,0.18924302788844624,0.2210743801652892,0.20357497517378348,0.19819367787255396,0.1801801801801802,0.20241691842900303,0.20961145194274025
2903,5270,Wintergerste,2019,Winter Barley,5,POINT (474763.9324441728 5255011.303498408),0.7962030220844635,0.8040105940219447,0.805018195747941,0.7901777183260079,0.7960437872095256,0.8008915304606241,0.8102981029810298,0.8002313922097956,0.7945859872611465,0.7966360856269113,0.8062045193412486,0.8047292143401983,0.8082191780821918,0.7960461929927579,0.7858631798370286,0.7964483482910063,0.7925755836203596,0.789778206364513,0.797583081570997,0.782600561272217,0.8016371597182563
3538,28220,Winterweizen ohne Futterweizen swissgranum,2019,Winter Wheat,2,POINT (474614.4227875581 5254980.591189709),0.6803364879074657,0.6771466314398944,0.6802739004477217,0.6747703943814155,0.6909893534146975,0.6685053848174416,0.6833376522415134,0.6880733944954128,0.6889837289943984,0.6886069257203278,0.6791006642820643,0.6763703120902178,0.6976071522482251,0.6836283185840707,0.6959913909066452,0.6988335100742311,0.68786717752235,0.6786919283675058,0.6843187660668381,0.6867225184056865,0.6912751677852349
4239,5270,Wintergerste,2019,Winter Barley,5,POINT (474773.1490068315 5254908.077712337),0.7888789771037762,0.7855038302887449,0.7947214076246335,0.7748659916617033,0.7656250000000001,0.7902180318208603,0.775462962962963,0.7792246226694288,0.7917791779177917,0.7907315651413583,0.7749493780734742,0.7749044960329121,0.7979859627708269,0.7711321330485201,0.7814925373134327,0.7731833384007297,0.786046511627907,0.7908653846153846,0.77128116938951,0.7741748697162711,0.7936791890280261
5501,35924,Zuckerrüben,2019,Sugar Beet,6,POINT (474612.2989672818 5255160.525685638),0.21428571428571427,0.23187791437049604,0.22361051271003882,0.22029488291413707,0.238177128116939,0.2257518000847098,0.2251264755480607,0.22419928825622776,0.22899066251667413,0.24102120294244916,0.22395613665120206,0.2389830508474576,0.2322524101665206,0.24699599465954603,0.21967769296013576,0.24280879864636207,0.22740647330811267,0.2330434782608696,0.226768968456948,0.2664092664092664,0.22956521739130437
5889,5270,Wintergerste,2019,Winter Barley,5,POINT (474738.8593712153 5255032.536901908),0.8901660280970626,0.8819255222524979,0.8881447963800905,0.8875251877633267,0.8876727076978288,0.88578726509761,0.8815002717883675,0.8848947662506984,0.8749058025621703,0.8874303182880777,0.87971825898501,0.8749542961608775,0.8932222642938281,0.8867782584164002,0.8882988463651346,0.8878434324426043,0.8751131221719458,0.8878057752437005,0.8815002717883675,0.8850329240078306,0.8864756342398248
7083,28220,Winterweizen ohne Futterweizen swissgranum,2019,Winter Wheat,2,POINT (474724.2241962983 5254950.708716189),0.6396018858040858,0.6250956388676358,0.6287859176805592,0.6342857142857142,0.6404206206719673,0.6260080645161291,0.6315521628498727,0.6272965879265091,0.6495500264690311,0.6483627204030226,0.6448885472713298,0.6346203679709769,0.6331550802139038,0.6233135456017269,0.6289032258064515,0.6359458769466428,0.6204051012753188,0.639327296248383,0.6308921438082556,0.6475409836065575,0.6338755486702814
7246,324570,Silo- und Grünmais,2019,Silage Maize,3,POINT (478061.7838470314 5252951.725052844),0.9218503592079902,0.9165229389444636,0.917139418944473,0.910510615897526,0.9101589495507947,0.9112999150382327,0.9155509783728117,0.9197231833910035,0.9081397410888454,0.9151221202147931,0.913424288361125,0.9059945504087195,0.9226985242445537,0.9169974738361601,0.9109423541594752,0.9177226176011107,0.9086505190311419,0.9155524278676987,0.9069927661040302,0.9054170249355117,0.9056732740943269
6147,269320,Winterraps zur Speiseölgewinnung,2019,Canola,4,POINT (476182.3956473522 5246923.157959408),0.8507078507078507,0.8620031796502385,0.8506794564348522,0.8482623592755751,0.8485742379547689,0.8574156588160409,0.8529411764705881,0.8587189198089905,0.8592948187386195,0.8495036823567081,0.8462536490431398,0.8595146871008938,0.8540716612377852,0.8559684314370275,0.8537842190016103,0.8581146744412051,0.8539887187751813,0.8441473752852953,0.8561219628394473,0.8426177174780527,0.8563393861481602
9997,317310,Silo- und Grünmais,2019,Silage Maize,3,POINT (481231.8966059512 5251409.976497318),0.7378135352579271,0.7136215713621572,0.7226415094339622,0.7159226545714968,0.7242044358727097,0.7115972712302987,0.7195729537366549,0.7222893021009419,0.7126409210841929,0.7084015913877837,0.7253619803829985,0.7218417945690673,0.718817591925018,0.706524375454766,0.7019120018428933,0.7073634204275535,0.7133349179938198,0.7314420803782505,0.7273593898951384,0.7098952270081489,0.7378240852919797
3654,315584,Winterweizen ohne Futterweizen swissgranum,2019,Winter Wheat,2,POINT (481180.8517457016 5246880.083741471),0.6852017937219732,0.6730380031481898,0.6884834663625999,0.6890524379024839,0.6753396269859544,0.6813837050523441,0.6817769718948323,0.7013197499421162,0.6756629899084723,0.7031214911295757,0.6806270996640539,0.7016674177557459,0.6967213114754099,0.6989444699403397,0.691287445689458,0.6798018464309841,0.7047987264043666,0.6843061548943902,0.6987654320987655,0.6998391174442656,0.6805586843883756
4277,266072,Winterweizen ohne Futterweizen swissgranum,2019,Winter Wheat,2,POINT (481253.5558357532 5247161.175091134),0.3174273858921162,0.3254861821903787,0.3217213114754098,0.339166237776634,0.33015873015873015,0.3384615384615385,0.3346814964610718,0.3214649033570702,0.33298208640674387,0.3340314136125655,0.3413173652694611,0.33231396534148827,0.3340227507755946,0.32340425531914896,0.35510627268014516,0.34300518134715025,0.3384223918575064,0.3241671073506082,0.33299440772750377,0.329237071172555,0.3354037267080745
2678,266032,Wintergerste,2019,Winter Barley,5,POINT (481301.0036301758 5249220.626292303),0.7226041245450869,0.7329568374344495,0.7313432835820894,0.7205007182433819,0.7321504013519222,0.7152129817444219,0.7337156902908644,0.7267261040845946,0.725220382713395,0.7304492512479203,0.7311368720764695,0.7280792242624303,0.7288851351351352,0.733931240657698,0.7209397344228804,0.7313432835820894,0.7159183673469388,0.7334953422438235,0.7209496043315285,0.7204127048351204,0.7246583724250458
4442,266032,Wintergerste,2019,Winter Barley,5,POINT (481200.0078241142 5249091.491164393),0.8802840716942848,0.8766937669376694,0.8768920282542887,0.8862347482385289,0.8892839004570849,0.8710543989254533,0.875527070332265,0.880406686196795,0.8794587945879458,0.8933518005540164,0.8734177215189872,0.8787980527110961,0.8750218799229827,0.8821828695337911,0.8747884940778341,0.8737747205503011,0.883223960962477,0.8759925663118772,0.8866520047369312,0.8727363349393586,0.876906891109942
6111,266032,Wintergerste,2019,Winter Barley,5,POINT (481250.9719424613 5249064.95822625),0.8567493112947658,0.8564364876385336,0.8570417551309272,0.8631853785900784,0.8530755711775044,0.8610438990667127,0.8613037447988904,0.8623655913978495,0.8481329283544756,0.8646413502109704,0.8540772532188842,0.8644763860369611,0.8643356643356642,0.8541516245487365,0.8647128982790937,0.8577405857740585,0.8629389703375383,0.8535901926444834,0.851123595505618,0.8530157121135328,0.8693862945070675
8317,266032,Wintergerste,2019,Winter Barley,5,POINT (481179.4299557813 5249194.15716233),0.7755987177069583,0.7649547989998077,0.7698442840865932,0.7629744384198295,0.7695643975108429,0.7865702872360661,0.7856204242538014,0.7805593584979464,0.7789925810230379,0.7671549730146492,0.7606805992232291,0.7683412322274882,0.7770992366412214,0.7750759878419453,0.7659168890583302,0.7706051873198846,0.7735417460922608,0.7784639135468931,0.7694994179278231,0.7614539946989777,0.7705299941758882
8850,266032,Wintergerste,2019,Winter Barley,5,POINT (481317.5992669596 5249115.010384309),0.7404222048475371,0.7412128234839707,0.7650474162957227,0.7486338797814208,0.7511737089201879,0.7453140096618358,0.753125,0.7427450980392157,0.7530914250962902,0.7562908658609075,0.7486849795441262,0.7526501766784451,0.7481657743406703,0.7517890002044573,0.7457886676875958,0.7534462386766444,0.7545209696036936,0.7396100059090014,0.7412128234839707,0.7610258402953177,0.7560584818746244
441,78025,Silo- und Grünmais,2019,Silage Maize,3,POINT (482816.445338158 5256673.382318379),0.794267940457676,0.7800488780271051,0.7855072463768117,0.8045774647887324,0.7868995633187773,0.7920835145715528,0.7897071872227152,0.7896870074307588,0.8066847335140018,0.7942857142857143,0.7973117132494133,0.794066317626527,0.7929784824462061,0.7835735529627087,0.7886597938144329,0.7812291990237408,0.7808635278802344,0.7952412137087972,0.793859649122807,0.790088725384116,0.7876895628902767
